Id,Chip,Fec_alt,Fec_nacim,Fec_implant,Id_provincia,Nombre,Id_sexo,Id_especie,Id_raza,Id_raza2,Id_aptitud,Ppp,Dir_cp,Dir_provincia,Dir_municipio,Dir_pais,Baja,Desaparecido,Aparecido
22900,117535155A,23/06/1999,17/04/1998,11/01/1999,ARABA / ALAVA,TUNDER,M,Canino,BOXER,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
22983,121824145A,19/11/2002,28/09/1998,15/03/1999,ARABA / ALAVA,OKER,M,Canino,STAFFORDSHIRE BULL TERRIER,,LUJO Y COMPAÑIA,true,,BURGOS,ARAUZO DE MIEL,ESPAÑA,,,
22995,117565116A,26/05/2006,01/01/1998,12/11/1998,ARABA / ALAVA,KIM,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,LA RIOJA,CIHURI,ESPAÑA,,SI,
23167,121817512A,26/04/2006,01/01/1998,29/01/1999,ARABA / ALAVA,MORIS,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,9200,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
23425,7F7A1A6366,12/01/1994,01/01/1990,12/01/1994,ARABA / ALAVA,BLACKY,M,Canino,PEKINES - PEQUINES - PEKINOIS - PEKINGESE,,LUJO Y COMPAÑIA,false,,BURGOS,MIRANDA DE EBRO,ESPAÑA,,,
23763,124775351A,03/08/2005,25/05/1999,25/05/1999,ARABA / ALAVA,INTI,M,Canino,SETTER IRLANDES ROJO - IRISH RED SETTER,,CAZA,false,46012,VALENCIA,VALENCIA,ESPAÑA,,,
23847,125251177A,24/02/2006,26/12/1998,19/06/1999,ARABA / ALAVA,TXUKI,M,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,FUENMAYOR,ESPAÑA,,,
24113,125417547A,27/05/2005,24/06/1996,10/09/1999,ARABA / ALAVA,SHARON,H,Canino,MALAMUTE DE ALASKA - ALASKAN MALAMUTE,,LUJO Y COMPAÑIA,false,31796,NAVARRA,ALTSASU/ALSASUA,ESPAÑA,,,
24203,124859555A,06/05/2002,01/12/1998,08/09/1999,ARABA / ALAVA,ROY,M,Canino,SABUESO ESPAÑOL,,CAZA,false,,LEON,LEÓN,ESPAÑA,,,
24268,123949767A,16/09/2002,15/03/1999,20/10/1999,ARABA / ALAVA,LAN,M,Canino,MASTIN DEL PIRINEO,,PASTOR,false,,LA RIOJA,ALBELDA DE IREGUA,ESPAÑA,,,
24702,1F2C404035,28/01/2003,17/08/1993,25/05/1994,BIZKAIA,BI,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,VALENCIA,ALZIRA,ESPAÑA,,,
29007,1F39692C13,20/11/2002,28/12/1993,28/07/1994,BIZKAIA,DIANA,H,Canino,POINTER,,CAZA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
29008,1F4C327D66,20/11/2002,01/01/1990,28/07/1994,BIZKAIA,LAIKA,H,Canino,POINTER,,CAZA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
29729,1F21151F0C,21/05/2003,01/01/1992,27/06/1994,BIZKAIA,RINGO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,PASTOR,false,39000,CANTABRIA,VALLE DE VILLAVERDE,ESPAÑA,,,
30321,1F15372C69,03/03/2004,01/04/1991,13/06/1994,BIZKAIA,OTO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,26006,LA RIOJA,LOGROÑO,ESPAÑA,,,
30412,1F21762A20,29/07/2003,01/04/1993,30/06/1994,BIZKAIA,MAX,M,Canino,CHOW CHOW  (OSITO DE PELUCHE),,LUJO Y COMPAÑIA,false,49000,ZAMORA,SANZOLES,ESPAÑA,,,
31958,1F30584712,24/06/2005,01/01/1992,13/07/1994,BIZKAIA,ILETZU,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
35315,200C681458,13/02/2002,01/11/1989,05/09/1994,BIZKAIA,MADONA,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
37754,"2,007657E+082",26/03/2003,10/04/1988,20/09/1994,BIZKAIA,GUS,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
37805,1F396E605A,01/08/2005,01/02/1994,26/07/1994,BIZKAIA,NESKA,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
43595,1F79214F78,02/09/2003,01/12/1993,26/10/1994,BIZKAIA,LUNA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,28003,MADRID,MADRID,ESPAÑA,,,
44469,2050466664,26/08/2004,01/01/1984,25/11/1994,BIZKAIA,LASI,H,Canino,PASTOR ESCOCES,,LUJO Y COMPAÑIA,false,,BURGOS,VALLE DE MENA,ESPAÑA,,,
44912,1F70786811,02/08/2005,12/03/1993,17/10/1994,BIZKAIA,URTZ,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
45528,1F5044222B,06/10/2003,01/12/1993,20/12/1994,BIZKAIA,CURTIS,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,,CORUÑA (A),CURTIS,ESPAÑA,,,
46380,1F7A187D52,24/06/2005,01/01/1992,15/12/1994,BIZKAIA,ORTZI,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,PASTOR,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
50851,20005A196D,10/06/1998,01/09/1994,02/02/1995,NAVARRA,KISKUR,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,,NAVARRA,ARAITZ,ESPAÑA,,,
51074,2054036722,02/11/2001,26/10/1994,13/07/1995,BIZKAIA,JACKO,M,Canino,MASTIN ESPAÑOL,,GUARDA DEFENSA Y UTILIDAD,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
51122,1F5162141A,27/05/2002,03/08/1994,17/10/1995,BIZKAIA,ANDI,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,47000,VALLADOLID,VALLADOLID,ESPAÑA,,,
51757,20296B400C,28/07/2003,01/10/1995,23/12/1995,BIZKAIA,NEGU,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CARTES,ESPAÑA,,,
51851,1F54702677,21/03/2003,15/05/1995,03/01/1996,BIZKAIA,JAI,M,Canino,POINTER,,CAZA,false,49000,ZAMORA,ZAMORA,ESPAÑA,,,
52201,203C304232,23/04/2003,22/06/1995,28/12/1995,BIZKAIA,BOST,M,Canino,POINTER,,CAZA,false,9000,BURGOS,POZA DE LA SAL,ESPAÑA,,,
52242,20340B5D44,19/11/2002,01/05/1994,02/01/1996,BIZKAIA,ISKER,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,19000,GUADALAJARA,ROBLEDO DE CORPES,ESPAÑA,,,
52955,1F54350A4E,12/04/2005,13/08/1995,20/12/1995,BIZKAIA,RANKO,M,Canino,SCHNAUZER GIGANTE - RIESENSCHNAUZER,,LUJO Y COMPAÑIA,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,SI,
55143,20344F4716,29/07/2003,21/06/1995,05/01/1996,BIZKAIA,BOSCO,M,Canino,ROTTWEILER,,LUJO Y COMPAÑIA,true,,NAVARRA,PAMPLONA/IRUÑA,ESPAÑA,,,
55382,221A5E581B,28/05/2004,20/05/1989,25/01/1996,BIZKAIA,ARITZ,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
56942,20314A065F,16/02/2004,01/10/1992,28/12/1995,BIZKAIA,BIZKOR,H,Canino,SETTER INGLES - ENGLISH SETTER,,GUARDA DEFENSA Y UTILIDAD,false,9000,BURGOS,PALAZUELOS DE LA SIERRA,ESPAÑA,,,
57836,4057263A0B,06/06/2002,21/08/1995,21/08/1996,BIZKAIA,NESKA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
57923,220B30102C,15/01/2004,15/03/1995,24/04/1996,BIZKAIA,ROTT,M,Canino,BULL TERRIER INGLES,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
57928,220B1A0E1D,04/02/2004,22/10/1995,09/05/1996,BIZKAIA,LUR,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
58100,221F0C4A03,31/01/2003,01/06/1995,26/06/1996,BIZKAIA,GORRI,M,Canino,SETTER IRLANDES ROJO - IRISH RED SETTER,,CAZA,false,26000,LA RIOJA,HARO,ESPAÑA,,,
58178,4051674100,29/05/2003,19/09/1995,22/07/1996,BIZKAIA,ZURI,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,3000,ALICANTE / ALACANT,TORREVIEJA,ESPAÑA,,,
58872,22203D4620,15/11/2001,01/01/1993,12/01/1996,BIZKAIA,LASKA,H,Canino,SETTER GORDON ESCOCES - GORDON SETTER,,CAZA,false,34000,PALENCIA,CASTRILLO DE VILLAVEGA,ESPAÑA,,,
60241,4051264810,06/08/2003,07/05/1995,05/08/1996,BIZKAIA,JACOB,M,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,NOJA,ESPAÑA,,,
60374,405E634553,21/06/2005,23/03/1996,14/11/1996,BIZKAIA,SHIRA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
61582,403C446751,25/05/2005,13/07/1996,23/12/1996,BIZKAIA,SONY,M,Canino,MALAMUTE DE ALASKA - ALASKAN MALAMUTE,,LUJO Y COMPAÑIA,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
61712,401C4A037E,29/07/2003,20/11/1995,16/07/1996,BIZKAIA,GUASS,M,Canino,STAFFORDSHIRE BULL TERRIER,,GUARDA DEFENSA Y UTILIDAD,true,26000,LA RIOJA,CUZCURRITA DE RÍO TIRÓN,ESPAÑA,,,
61743,405060757C,08/07/2003,01/07/1996,17/02/1997,BIZKAIA,RUTH,H,Canino,ROTTWEILER,,LUJO Y COMPAÑIA,true,,CADIZ,LÍNEA DE LA CONCEPCIÓN (LA),ESPAÑA,,,
61877,404E2C4F4E,23/12/2002,24/01/1997,10/06/1997,BIZKAIA,BONO,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
61969,401C723422,23/06/2004,16/05/1996,04/08/1997,BIZKAIA,LAY,H,Canino,MASTIN ESPAÑOL,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,AMPUERO,ESPAÑA,,,
62032,403C152C60,28/05/2002,01/04/1995,12/08/1997,BIZKAIA,DINA,H,Canino,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,,LUJO Y COMPAÑIA,false,,CANTABRIA,SANTA CRUZ DE BEZANA,ESPAÑA,,,
62621,4036703265,25/04/2003,01/04/1997,22/10/1997,BIZKAIA,SOL,M,Canino,SETTER GORDON ESCOCES - GORDON SETTER,,CAZA,false,9000,BURGOS,CUBO DE BUREBA,ESPAÑA,,,
63159,401C7A7973,22/10/2001,24/05/1997,10/10/1997,BIZKAIA,REX,M,Canino,FOX TERRIER - SMOOTH (PELO LISO) - SMOOTH FOX TERRIER,,LUJO Y COMPAÑIA,false,,BURGOS,BURGOS,ESPAÑA,,,
63446,402A550267,25/06/2002,06/04/1997,10/06/1997,BIZKAIA,NALA,H,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,LUJO Y COMPAÑIA,false,36000,PONTEVEDRA,ESTRADA (A),ESPAÑA,,,
63654,405C2B4605,06/04/2005,02/05/1995,13/10/1997,BIZKAIA,SIVA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
63777,40517B6C4B,10/03/2004,01/10/1995,26/12/1997,BIZKAIA,NESKA,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,,BURGOS,VALLE DE MENA,ESPAÑA,,,
64402,4057750777,19/04/2000,28/01/1997,02/07/1997,BIZKAIA,ODIN,M,Canino,ROTTWEILER,,LUJO Y COMPAÑIA,true,37001,SALAMANCA,SALAMANCA,ESPAÑA,,,
64403,403C49014A,21/02/2005,05/04/1997,07/07/1997,BIZKAIA,TXURI,H,Canino,MONTAÑA DE LOS PIRINEOS - PERRO MONTAÑA DE LOS PIRINEOS,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
64920,121659164A,08/09/2003,01/01/1997,21/02/1998,BIZKAIA,LINDA,H,Canino,POINTER,,CAZA,false,9000,BURGOS,BURGOS,ESPAÑA,,,
64975,401C296F5D,03/03/2004,21/10/1996,21/10/1996,BIZKAIA,JASPER,M,Canino,BOBTAIL - OLD ENGLISH SHEEPDOG - ANTIGUO PERRO DE PASTOR INGLES,,LUJO Y COMPAÑIA,false,39180,CANTABRIA,NOJA,ESPAÑA,,,
64977,405E6A7F1F,27/02/2004,11/11/1996,11/11/1996,BIZKAIA,KOKI,M,Canino,YORKSHIRE TERRIER,,LUJO Y COMPAÑIA,false,39750,CANTABRIA,COLINDRES,ESPAÑA,,,
65912,401D375D20,17/10/2002,05/05/1997,18/11/1997,BIZKAIA,JARO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,,ASTURIAS,GIJÓN,ESPAÑA,,,
65970,405F103B32,23/05/2003,30/05/1997,13/12/1997,BIZKAIA,PUMMY,H,Canino,CANICHE - POODLE,,LUJO Y COMPAÑIA,false,28230,MADRID,ROZAS DE MADRID (LAS),ESPAÑA,,,
66015,401D247A31,13/05/2002,05/10/1996,03/12/1997,BIZKAIA,ZUE,H,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,31000,NAVARRA,TIEBAS-MURUARTE DE RETA,ESPAÑA,,,
66087,405B431927,27/05/2004,15/11/1997,06/05/1998,BIZKAIA,GIZMO,M,Canino,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,HARO,ESPAÑA,,,
66540,405D5E7E58,16/09/2002,12/01/1997,07/03/1997,BIZKAIA,DANA,H,Canino,SAMOYEDO - SAMOIEDSKAÏA SABAKA,,LUJO Y COMPAÑIA,false,9000,BURGOS,CASTRILLO MATAJUDÍOS,ESPAÑA,,,
67414,4008146C04,24/08/2004,04/12/1996,09/05/1998,BIZKAIA,MAS,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,18000,GRANADA,PADUL,ESPAÑA,,,
67498,116561291A,05/02/2003,01/06/1997,30/06/1998,BIZKAIA,BETI,H,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,29000,MALAGA,TEBA,ESPAÑA,,,
67519,220B1C7E72,31/01/2003,14/02/1997,15/06/1998,BIZKAIA,TOS,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,42000,SORIA,NOVIERCAS,ESPAÑA,,,
67639,117653285A,16/05/2002,01/01/1998,29/05/1998,BIZKAIA,DIKSY,H,Canino,DOGO ARGENTINO,,GUARDA DEFENSA Y UTILIDAD,true,9000,BURGOS,OÑA,ESPAÑA,,,
67800,121716464A,26/04/2006,17/09/1997,16/02/1998,BIZKAIA,BULL,M,Canino,MASTINO NAPOLETANO - MASTIN TERRACOTA,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,CASALARREINA,ESPAÑA,,,
67965,116454792A,15/05/2002,20/01/1998,26/05/1998,BIZKAIA,SHARK,M,Canino,SHAR PEI - MINI PEI,,LUJO Y COMPAÑIA,false,49000,ZAMORA,MOMBUEY,ESPAÑA,,,
68073,4051276D3E,24/12/2004,09/02/1998,26/08/1998,BIZKAIA,TYSON,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,33000,ASTURIAS,GIJÓN,ESPAÑA,,,
68303,122235311A,26/04/2004,28/05/1998,30/10/1998,BIZKAIA,TXURI,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,CANTABRIA,CABEZÓN DE LA SAL,ESPAÑA,,,
68411,122125361A,08/07/2003,18/08/1998,28/11/1998,BIZKAIA,BULL,M,Canino,BULLMASTIFF - BULLMASTIN,,GUARDA DEFENSA Y UTILIDAD,false,,CADIZ,LÍNEA DE LA CONCEPCIÓN (LA),ESPAÑA,,,
68442,122251540A,29/01/2003,01/01/1995,18/09/1998,BIZKAIA,LINDA,H,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,LAREDO,ESPAÑA,,,
68939,116532621A,28/12/2005,07/07/1993,11/08/1998,BIZKAIA,VICH,H,Canino,PERRO DE AGUA ESPAÑOL,,LUJO Y COMPAÑIA,false,8000,BARCELONA,BARCELONA,ESPAÑA,,,
69096,117966353A,04/06/2002,14/08/1998,28/11/1998,BIZKAIA,HUSKY,H,Canino,HUSKY SIBERIANO - SIBERIAN HUSKY,,LUJO Y COMPAÑIA,false,26000,LA RIOJA,FUENMAYOR,ESPAÑA,,,
69413,125137363A,04/06/2004,15/05/1995,27/02/1999,BIZKAIA,LANAS,H,Canino,SCHNAUZER GIGANTE - RIESENSCHNAUZER,,LUJO Y COMPAÑIA,false,9000,BURGOS,VALLE DE MENA,ESPAÑA,,,
69496,125263260A,07/03/2006,18/05/1998,17/06/1999,BIZKAIA,LUR,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,13000,CIUDAD REAL,PUERTOLLANO,ESPAÑA,,,
70137,124514334A,10/09/2003,01/01/1994,23/07/1999,BIZKAIA,LINDA,H,Canino,PASTOR BELGA - BELGIAN SHEPHERD DOG BERGER - PERRO OVEJERO BELGA - CHIEN DE BERGER BELGE,,LUJO Y COMPAÑIA,false,15000,CORUÑA (A),CORUÑA (A),ESPAÑA,,,
70144,117626391A,04/02/2003,31/10/1996,23/04/1999,BIZKAIA,MARCH,H,Canino,SCHNAUZER GIGANTE - RIESENSCHNAUZER,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,RAMALES DE LA VICTORIA,ESPAÑA,,,
70364,124562551A,21/12/2001,31/03/1999,28/05/1999,BIZKAIA,ROY,M,Canino,BOXER,,LUJO Y COMPAÑIA,false,,TOLEDO,SESEÑA,ESPAÑA,,,
70502,122522715A,29/01/2003,17/09/1998,31/03/1999,BIZKAIA,UR,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,34000,PALENCIA,VELILLA DEL RÍO CARRIÓN,ESPAÑA,,,
70543,125257327A,08/09/2003,01/12/1998,27/07/1999,BIZKAIA,LUNA,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,47000,VALLADOLID,POZALDEZ,ESPAÑA,,,
70717,117564224A,23/12/2002,23/02/1999,07/05/1999,BIZKAIA,GISMO,M,Canino,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
71487,401C5F1E0B,30/08/2004,30/03/1998,07/07/1998,BIZKAIA,ARGUS,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,GUARDA DEFENSA Y UTILIDAD,false,39000,CANTABRIA,CASTRO-URDIALES,ESPAÑA,,,
71618,201934563D,23/11/1999,30/06/1993,25/10/1994,ALICANTE / ALACANT,KEVIN DEL CALIFATO,M,Canino,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,,LUJO Y COMPAÑIA,false,,ALICANTE / ALACANT,BIGASTRO,ESPAÑA,,,
72321,7F7B1E3264,11/05/2004,30/10/1992,21/09/1993,GIPUZKOA,BAT,M,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,GUARDA DEFENSA Y UTILIDAD,false,31000,NAVARRA,ETXARRI-ARANATZ,ESPAÑA,,,
73619,7F7A172E6B,30/03/2004,01/03/1993,05/08/1993,GIPUZKOA,PRES,H,Canino,BEAGLE,,GUARDA DEFENSA Y UTILIDAD,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
79690,1F33387402,31/05/2001,01/02/1994,05/07/1994,GIPUZKOA,BLAKI,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,8860,BARCELONA,FÍGOLS,ESPAÑA,,,
80032,7F7A1B1D1E,27/01/2005,07/05/1993,26/11/1993,GIPUZKOA,LORD,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,GUARDA DEFENSA Y UTILIDAD,false,26000,LA RIOJA,HARO,ESPAÑA,,,
80518,1F25722822,22/01/2000,01/08/1988,04/07/1994,LA RIOJA,RUFO,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,LA RIOJA,IGEA,ESPAÑA,,,
83757,20071B1A24,08/05/1996,24/06/1992,29/09/1994,GIPUZKOA,XOL,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,ZAMORA,ZAMORA,ESPAÑA,,,
85544,1F792D6952,03/06/2003,28/11/1990,30/11/1994,GIPUZKOA,TXISPI,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,31000,NAVARRA,MONTEAGUDO,ESPAÑA,,,
86603,1F77566133,17/06/2004,27/07/1994,15/06/1995,GIPUZKOA,AKOI,H,Canino,POINTER,,CAZA,false,26000,LA RIOJA,LEIVA,ESPAÑA,,,
90013,1F30687158,09/10/2003,25/05/1989,20/07/1994,GIPUZKOA,BAT,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,26000,LA RIOJA,LOGROÑO,ESPAÑA,,,
90230,1F32427479,22/04/1996,01/06/1993,06/07/1994,GIPUZKOA,ARGI,H,Canino,COLLIE ROUGH - PASTOR ESCOCES DE PELO LARGO - COLLIE DE PELO LARGO -  ROUGH COLLIE,,LUJO Y COMPAÑIA,false,28294,MADRID,ROBLEDO DE CHAVELA,ESPAÑA,,SI,
90846,1F48206316,25/04/1995,28/05/1991,28/06/1994,GIPUZKOA,LUISI,H,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,LUJO Y COMPAÑIA,false,,NAVARRA,LEITZA,ESPAÑA,,,
90870,1F4B3C7466,25/04/1995,01/02/1992,15/07/1994,GIPUZKOA,XUT,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,PASTOR,false,,NAVARRA,GOIZUETA,ESPAÑA,,,
92298,1F72634646,02/05/1995,05/09/1991,18/11/1994,GIPUZKOA,DICK,M,Canino,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,,CAZA,false,,NAVARRA,LEITZA,ESPAÑA,,,
94746,20313F6C04,27/05/2002,03/05/1992,30/01/1995,GIPUZKOA,LUCA,H,Canino,SETTER INGLES - ENGLISH SETTER,,LUJO Y COMPAÑIA,false,7760,BALEARS (ILLES),CIUTADELLA DE MENORCA,ESPAÑA,,,
97164,20274C5914,29/06/2005,04/11/1994,08/08/1995,GIPUZKOA,LUR,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,40190,SEGOVIA,BERNUY DE PORREROS,ESPAÑA,,,
97370,202A214550,04/11/2002,01/01/1991,21/08/1995,GIPUZKOA,TXURI,M,Canino,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,,CAZA,false,31880,NAVARRA,LEITZA,ESPAÑA,,,
98080,2031122875,13/10/1995,11/05/1995,07/08/1995,GIPUZKOA,PERDIG,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,GOIZUETA,ESPAÑA,,,
98686,1F52236A02,27/12/1995,01/01/1992,29/09/1995,GIPUZKOA,JAI,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,SANGÜESA/ZANGOZA,ESPAÑA,,,
100974,20165B7778,14/03/2005,01/05/1993,09/10/1995,GIPUZKOA,PERLA,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,39000,CANTABRIA,ARNUERO,ESPAÑA,,,
101300,2027657D57,16/05/2003,20/06/1995,01/01/1996,GIPUZKOA,BOSS,M,Canino,ROTTWEILER,,GUARDA DEFENSA Y UTILIDAD,true,28820,MADRID,COSLADA,ESPAÑA,,,
102140,1F51025935,24/05/2006,30/07/1994,02/08/1995,GIPUZKOA,LAIKA,H,Canino,EPAGNEUL BRETON - SPANIEL BRETON,,CAZA,false,,LA RIOJA,CIHURI,ESPAÑA,,,
103425,1F55704557,14/06/1996,13/04/1995,23/11/1995,GIPUZKOA,DICK,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,9000,BURGOS,VILLARIEZO,ESPAÑA,,,
105221,405A7E1226,14/08/1996,07/01/1996,18/06/1996,GIPUZKOA,XOL,H,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,,NAVARRA,LEITZA,ESPAÑA,,,
105971,405E247704,28/09/2006,02/01/1996,24/07/1996,GIPUZKOA,DIANA,H,Canino,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,,LUJO Y COMPAÑIA,false,36500,PONTEVEDRA,LALÍN,ESPAÑA,,,
106348,405C69186C,24/06/2005,26/04/1996,27/08/1996,GIPUZKOA,ROCKY,M,Canino,SETTER INGLES - ENGLISH SETTER,,CAZA,false,29000,MALAGA,MÁLAGA,ESPAÑA,,,
106998,401B555C39,06/11/2003,06/03/1996,28/08/1996,GIPUZKOA,CARLITOS,M,Canino,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,,LUJO Y COMPAÑIA,false,24700,LEON,ASTORGA,ESPAÑA,,SI,
